Frame,Time,Bx,By,Sx,Sy,LP1x,LP1y,LP2x,LP2y,LP3x,LP3y,LP4x,LP4y,LP5x,LP5y,LP6x,LP6y,LP7x,LP7y,LP8x,LP8y,LP9x,LP9y,LP10x,LP10y,LP11x,LP11yyVP1x,VP1y,VP2x,VP2y,VP3x,VP3y,VP4x,VP4y,VP5x,VP5y,VP6x,VP6y,VP7x,VP7y,VP8x,VP8y,VP9x,VP9y,VP10x,VP10y,VP11x,VP11y
238.0,9.520000457763672,0.46619001030921936,0.19256000220775604,0.4633740310211774,0.19144335550936523,0.8886600136756897,0.45539000630378723,0.6474599838256836,0.1354999989271164,0.6909199953079224,0.2763200104236603,0.6792600154876709,0.48822999000549316,0.6846799850463867,0.6727799773216248,0.5029100179672241,0.14967000484466553,0.5910599827766418,0.2373100072145462,0.6114400029182434,0.4270400106906891,0.574180006980896,0.6138700246810913,0.48906999826431274,0.27382999658584595,0.4628700017929077,0.4389300048351288,0.05981000140309334,0.480569988489151,0.449319988489151,0.7654399871826172,0.32969000935554504,0.5661699771881104,0.3225899934768677,0.3020800054073334,0.4661499857902527,0.19207000732421875,0.5628299713134766,0.7998200058937073,0.47881001234054565,0.4868299961090088,0.5083000063896179,0.25575000047683716,0.5563700199127197,0.011830000206828117,0.6561700105667114,0.5153999924659729,0.6466100215911865,0.24609999358654022
239.0,9.5600004196167,0.4661499857902527,0.19205999374389648,0.4688948171807992,0.19287666540153248,0.8883500099182129,0.45486998558044434,0.6471199989318848,0.13539999723434448,0.6909400224685669,0.27553999423980713,0.6794300079345703,0.48778000473976135,0.6847900152206421,0.6726700067520142,0.5022100210189819,0.1498900055885315,0.5909199714660645,0.23660999536514282,0.6113100051879883,0.42594000697135925,0.5745400190353394,0.6142200231552124,0.48844999074935913,0.27333998680114746,0.4630900025367737,0.4392699897289276,0.06032000109553337,0.4803699851036072,0.44927000999450684,0.7661799788475037,0.32943999767303467,0.5662599802017212,0.3224300146102905,0.3013699948787689,0.46608999371528625,0.19147999584674835,0.5631999969482422,0.8001700043678284,0.4792400002479553,0.48712000250816345,0.5078999996185303,0.2547599971294403,0.5562999844551086,0.011859999969601631,0.6565099954605103,0.5157099962234497,0.6473600268363953,0.24478000402450562
240.0,9.600000381469727,0.46608999371528625,0.19146999716758728,0.4633649452206034,0.19020777869273664,0.8880299925804138,0.45438000559806824,0.6467700004577637,0.13549000024795532,0.6909499764442444,0.2748500108718872,0.6795799732208252,0.4873400032520294,0.6848899722099304,0.6726099848747253,0.5014899969100952,0.15020999312400818,0.5907300114631653,0.23600000143051147,0.6111299991607666,0.42489999532699585,0.5748699903488159,0.6146100163459778,0.4878300130367279,0.2728700041770935,0.46327999234199524,0.43961000442504883,0.060819998383522034,0.4801599979400635,0.449209988117218,0.7669600248336792,0.3291899859905243,0.566349983215332,0.32227998971939087,0.30059999227523804,0.4659999907016754,0.19088999927043915,0.5635799765586853,0.8005300164222717,0.4796600043773651,0.487419992685318,0.5074800252914429,0.25376999378204346,0.5562199950218201,0.011989999562501907,0.6568499803543091,0.5160300135612488,0.6480699777603149,0.24363000690937042
241.0,9.640000343322754,0.4659999907016754,0.19088000059127808,0.46875616067077247,0.1915936027132188,0.8877000212669373,0.4539400041103363,0.6464200019836426,0.13559000194072723,0.6909300088882446,0.27423998713493347,0.6796900033950806,0.4869599938392639,0.6849499940872192,0.6726499795913696,0.5007699728012085,0.1504400074481964,0.5905200242996216,0.2354699969291687,0.6109200119972229,0.4238699972629547,0.5751699805259705,0.6150599718093872,0.48715999722480774,0.27246999740600586,0.4634400010108948,0.4400799870491028,0.061319999396800995,0.47995999455451965,0.4491199851036072,0.7677800059318542,0.32892999053001404,0.5665000081062317,0.3221200108528137,0.29982998967170715,0.46592000126838684,0.19039000570774078,0.5639700293540955,0.8008999824523926,0.48006001114845276,0.48778000473976135,0.5070099830627441,0.2529500126838684,0.5561400055885315,0.012230000458657742,0.6571800112724304,0.5163599848747253,0.6487500071525574,0.24247999489307404
242.0,9.680000305175781,0.46592000126838684,0.1903800070285797,0.46301419736224403,0.18945104238799387,0.8873699903488159,0.4535199999809265,0.6460800170898438,0.13558000326156616,0.6908599734306335,0.27379000186920166,0.6797599792480469,0.4865800142288208,0.6849899888038635,0.6727399826049805,0.500029981136322,0.150859996676445,0.5902799963951111,0.23494000732898712,0.6106600165367126,0.42289999127388,0.575469970703125,0.6155200004577637,0.48649001121520996,0.2720699906349182,0.4635699987411499,0.4405600130558014,0.061820000410079956,0.47975000739097595,0.4490300118923187,0.7686499953269958,0.3286699950695038,0.5666599869728088,0.3219600021839142,0.29907000064849854,0.46581000089645386,0.18988999724388123,0.5643799901008606,0.8013100028038025,0.4804399907588959,0.48820000886917114,0.5065100193023682,0.25213000178337097,0.5560700297355652,0.012480000033974648,0.657480001449585,0.5166800022125244,0.6494200229644775,0.2414100021123886
243.0,9.720000267028809,0.46581000089645386,0.18987999856472015,0.4687077920808213,0.19050210522578512,0.8870400190353394,0.453110009431839,0.6457300186157227,0.13568000495433807,0.6908000111579895,0.27333998680114746,0.6798200011253357,0.48625999689102173,0.6850100159645081,0.6728799939155579,0.4993000030517578,0.15118999779224396,0.5899999737739563,0.2345699965953827,0.6103600263595581,0.4220699965953827,0.57573002576828,0.6160200238227844,0.48579999804496765,0.27167999744415283,0.4636799991130829,0.44110000133514404,0.06230999901890755,0.47955000400543213,0.4489099979400635,0.7695299983024597,0.3283900022506714,0.5667799711227417,0.32179000973701477,0.29822999238967896,0.4657000005245209,0.18930000066757202,0.5648000240325928,0.8017299771308899,0.4808099865913391,0.48862001299858093,0.5059700012207031,0.2513900101184845,0.5560100078582764,0.012719999998807907,0.6577600240707397,0.5170699954032898,0.6500399708747864,0.2404100000858307
244.0,9.760000228881836,0.4657000005245209,0.18930000066757202,0.46276014919086117,0.18841529529863296,0.886709988117218,0.4526900053024292,0.6453800201416016,0.13576999306678772,0.6907200217247009,0.2729699909687042,0.6798499822616577,0.48594000935554504,0.6850100159645081,0.6730599999427795,0.49856001138687134,0.15161000192165375,0.589709997177124,0.23430000245571136,0.6100299954414368,0.4212999939918518,0.5759599804878235,0.6165800094604492,0.4850800037384033,0.2714399993419647,0.4637700021266937,0.44172000885009766,0.06278999894857407,0.47933998703956604,0.4487900137901306,0.7704399824142456,0.32809001207351685,0.5669000148773193,0.3216100037097931,0.29739001393318176,0.4655799865722656,0.18880000710487366,0.5652300119400024,0.8021900057792664,0.4811600148677826,0.48906001448631287,0.5054100155830383,0.25064000487327576,0.5559700131416321,0.012969999574124813,0.65802001953125,0.5174599885940552,0.6506500244140625,0.23950999975204468
245.0,9.800000190734863,0.4655799865722656,0.1887899935245514,0.46845842778008306,0.18943087696502514,0.8863800168037415,0.4522800147533417,0.6450300216674805,0.13585999608039856,0.6905999779701233,0.27268001437187195,0.679830014705658,0.4857400059700012,0.6849899888038635,0.67330002784729,0.4978199899196625,0.15212999284267426,0.5893999934196472,0.23401999473571777,0.6096500158309937,0.42052000761032104,0.576170027256012,0.617139995098114,0.48434001207351685,0.2712100148200989,0.4638400077819824,0.442330002784729,0.06325999647378922,0.47912999987602234,0.44863998889923096,0.771399974822998,0.3277899920940399,0.5670300126075745,0.3214400112628937,0.2965500056743622,0.4654499888420105,0.1882999986410141,0.5656599998474121,0.8026599884033203,0.4814999997615814,0.48954999446868896,0.5048099756240845,0.2498999983072281,0.5559399724006653,0.013319999910891056,0.6582599878311157,0.5178499817848206,0.6512399911880493,0.23859000205993652
246.0,9.84000015258789,0.4654499888420105,0.1882999986410141,0.4625239655065699,0.18738998058114525,0.8860499858856201,0.4518600106239319,0.6446800231933594,0.1360500007867813,0.6904600262641907,0.27246999740600586,0.6798099875450134,0.4855499863624573,0.6849600076675415,0.6735799908638,0.497079998254776,0.15283000469207764,0.5890600085258484,0.23383000493049622,0.609220027923584,0.41982001066207886,0.5763700008392334,0.6177499890327454,0.48357000946998596,0.27098000049591064,0.4638800024986267,0.44301000237464905,0.06372000277042389,0.4789299964904785,0.4484800100326538,0.7723600268363953,0.32747000455856323,0.5672199726104736,0.3212699890136719,0.2957899868488312,0.4652999937534332,0.18780000507831573,0.566100001335144,0.80308997631073,0.4818199872970581,0.49011000990867615,0.5041800141334534,0.24914999306201935,0.5559200048446655,0.01355000026524067,0.6584799885749817,0.5182999968528748,0.6517800092697144,0.2377600073814392
247.0,9.880000114440918,0.4652999937534332,0.1877799928188324,0.46820156556747544,0.18839872119769666,0.8857100009918213,0.4514800012111664,0.6443300247192383,0.13624000549316406,0.6902999877929688,0.272350013256073,0.6797000169754028,0.48552998900413513,0.6848999857902527,0.6739100217819214,0.49632999300956726,0.15353000164031982,0.5886899828910828,0.23372000455856323,0.6087499856948853,0.41923999786376953,0.5765299797058105,0.618369996547699,0.48278000950813293,0.2708300054073334,0.4638899862766266,0.4437499940395355,0.06418000161647797,0.4787200093269348,0.44830000400543213,0.7733299732208252,0.327129989862442,0.5674099922180176,0.32106998562812805,0.29495999217033386,0.46514999866485596,0.1872899979352951,0.566540002822876,0.8035699725151062,0.4821299910545349,0.4907299876213074,0.5034999847412109,0.24855999648571014,0.5559099912643433,0.013790000230073929,0.6586800217628479,0.518750011920929,0.6522899866104126,0.23701000213623047
248.0,9.920000076293945,0.46514999866485596,0.1872899979352951,0.4622125041615407,0.18641228703625617,0.8853600025177002,0.4511699974536896,0.6439800262451172,0.13651999831199646,0.6901000142097473,0.27230000495910645,0.6795700192451477,0.48552000522613525,0.6848000288009644,0.6743299961090088,0.4955799877643585,0.15442000329494476,0.5882999897003174,0.23368999361991882,0.6082599759101868,0.4186600148677826,0.5766800045967102,0.6189900040626526,0.48197999596595764,0.2706800103187561,0.46386998891830444,0.444489985704422,0.0646200031042099,0.478520005941391,0.44811001420021057,0.7743399739265442,0.3267799913883209,0.5676000118255615,0.32089000940322876,0.29420000314712524,0.4650000035762787,0.18679000437259674,0.5669900178909302,0.8040900230407715,0.48243001103401184,0.491349995136261,0.5027999877929688,0.247979998588562,0.5559200048446655,0.014019999653100967,0.6588699817657471,0.5192000269889832,0.6527699828147888,0.23624999821186066
249.0,9.960000038146973,0.4610700011253357,0.1891700029373169,0.4615745122685915,0.18832288987177995,0.8849999904632568,0.4509199857711792,0.6436300277709961,0.1368899941444397,0.6898599863052368,0.27232998609542847,0.6794099807739258,0.4855700135231018,0.684689998626709,0.6747999787330627,0.49483999609947205,0.1552100032567978,0.5878700017929077,0.2336599975824356,0.607729971408844,0.41815000772476196,0.5767999887466431,0.6195999979972839,0.4811600148677826,0.2706100046634674,0.4638200104236603,0.44530001282691956,0.0650700032711029,0.4783099889755249,0.44791001081466675,0.7753900289535522,0.32642000913619995,0.567799985408783,0.3206999897956848,0.29335999488830566,0.46483999490737915,0.18626999855041504,0.5674499869346619,0.8046200275421143,0.48267999291419983,0.49202001094818115,0.50204998254776,0.24747000634670258,0.5559499859809875,0.01413000002503395,0.6590499877929688,0.5196499824523926,0.6532099843025208,0.2355699986219406
250.0,10.0,0.45680999755859375,0.19176000356674194,0.4556579363512602,0.18794120626818903,0.8846200108528137,0.45072001218795776,0.643280029296875,0.13726000487804413,0.6895899772644043,0.2724300026893616,0.6792399883270264,0.4856100082397461,0.6845499873161316,0.675320029258728,0.49410000443458557,0.15610000491142273,0.5874300003051758,0.2337999939918518,0.6071599721908569,0.41771000623703003,0.5768899917602539,0.6202700138092041,0.480320006608963,0.27052998542785645,0.4637500047683716,0.44617000222206116,0.06550999730825424,0.4781099855899811,0.4476900100708008,0.7764700055122375,0.32603999972343445,0.5680000185966492,0.3205299973487854,0.2926099896430969,0.4646799862384796,0.18567000329494476,0.5679200291633606,0.805180013179779,0.48291999101638794,0.4927000105381012,0.5012699961662292,0.24695999920368195,0.5559599995613098,0.014349999837577343,0.6592000126838684,0.5201600193977356,0.6536099910736084,0.2350499927997589
251.0,10.039999961853027,0.45232999324798584,0.19447000324726105,0.45087203629779676,0.19653066018906548,0.8842399716377258,0.4505099952220917,0.6429600119590759,0.1376200020313263,0.68927001953125,0.2727000117301941,0.6790300011634827,0.4857099950313568,0.6843799948692322,0.6758800148963928,0.4933600127696991,0.15706999599933624,0.5869600176811218,0.2340099960565567,0.6065400242805481,0.41732001304626465,0.5769500136375427,0.6209800243377686,0.479449987411499,0.2706199884414673,0.4636499881744385,0.4471000134944916,0.0659400001168251,0.4778999984264374,0.44745001196861267,0.7775599956512451,0.32565999031066895,0.5681999921798706,0.320360004901886,0.291920006275177,0.4645400047302246,0.18497000634670258,0.5683799982070923,0.8057500123977661,0.48315000534057617,0.49338001012802124,0.500469982624054,0.24643999338150024,0.5559999942779541,0.014569999650120735,0.6593300104141235,0.5206599831581116,0.6539400219917297,0.23469999432563782
252.0,10.079999923706055,0.4479599893093109,0.19711999595165253,0.4459575742535169,0.19838897879983958,0.8838599920272827,0.450300008058548,0.6426200270652771,0.13808000087738037,0.6889500021934509,0.27296000719070435,0.6787999868392944,0.4858199954032898,0.6841700077056885,0.6765300035476685,0.49261999130249023,0.15805000066757202,0.5864700078964233,0.23431000113487244,0.6058800220489502,0.41714000701904297,0.5769699811935425,0.6217399835586548,0.4785799980163574,0.2707900106906891,0.46351999044418335,0.4480299949645996,0.06638000160455704,0.4776900112628937,0.4472000002861023,0.778689980506897,0.3252300024032593,0.5684099793434143,0.32016998529434204,0.291159987449646,0.4643799960613251,0.1842699944972992,0.5688499808311462,0.8063600063323975,0.4833599925041199,0.4940600097179413,0.49963998794555664,0.24592000246047974,0.5560399889945984,0.014770000241696835,0.6594399809837341,0.5212299823760986,0.6542500257492065,0.23433999717235565
253.0,10.119999885559082,0.443589985370636,0.1997700035572052,0.4406707026796715,0.2005667167342806,0.8834800124168396,0.45010000467300415,0.6423100233078003,0.13853000104427338,0.6885799765586853,0.273389995098114,0.6785299777984619,0.48598000407218933,0.6839600205421448,0.6772300004959106,0.491890013217926,0.15900999307632446,0.5859699845314026,0.23461000621318817,0.6051899790763855,0.4170199930667877,0.576960027217865,0.6226000189781189,0.4776799976825714,0.27094998955726624,0.4633600115776062,0.44901999831199646,0.0668099969625473,0.47749000787734985,0.44694000482559204,0.7798500061035156,0.3248000144958496,0.5686200261116028,0.31999000906944275,0.2904700040817261,0.46421000361442566,0.18355999886989594,0.569320023059845,0.8069700002670288,0.4835599958896637,0.49474000930786133,0.49876001477241516,0.24564999341964722,0.5560799837112427,0.01496999990195036,0.6595100164413452,0.52183997631073,0.6545400023460388,0.23407000303268433
254.0,10.15999984741211,0.43922001123428345,0.20241999626159668,0.4383158752493072,0.2007560033449752,0.8830900192260742,0.4499500095844269,0.6420199871063232,0.13898000121116638,0.6881899833679199,0.2738899886608124,0.6782299876213074,0.48625999689102173,0.6837199926376343,0.6779199838638306,0.49114999175071716,0.16016000509262085,0.5854499936103821,0.23489999771118164,0.6044600009918213,0.41697001457214355,0.5769500136375427,0.6234099864959717,0.47679001092910767,0.27110999822616577,0.46316999197006226,0.4500100016593933,0.06722000241279602,0.47721999883651733,0.4466699957847595,0.781059980392456,0.3243600130081177,0.5688899755477905,0.31981000304222107,0.28977999091148376,0.4640499949455261,0.1828400045633316,0.5698000192642212,0.8076099753379822,0.4837299883365631,0.49546998739242554,0.4978500008583069,0.24527999758720398,0.5561400055885315,0.015049999579787254,0.6595900058746338,0.5224599838256836,0.6547999978065491,0.23377999663352966
255.0,10.199999809265137,0.4348500072956085,0.20507000386714935,0.436850716457377,0.20216085616221438,0.8826799988746643,0.4498499929904938,0.641700029373169,0.13952000439167023,0.6877599954605103,0.2745400071144104,0.6779199838638306,0.48653000593185425,0.683459997177124,0.6787099838256836,0.49042001366615295,0.16131000220775604,0.5849300026893616,0.23526999354362488,0.6037099957466125,0.41690999269485474,0.5769000053405762,0.6242700219154358,0.4758700132369995,0.2713499963283539,0.4629400074481964,0.45100000500679016,0.06762000173330307,0.4769200086593628,0.44637998938560486,0.782260000705719,0.3239099979400635,0.5691499710083008,0.3196299970149994,0.28909000754356384,0.46386998891830444,0.18211999535560608,0.5702900290489197,0.8082600235939026,0.48388001322746277,0.4962100088596344,0.4969100058078766,0.24500000476837158,0.5562099814414978,0.015119999647140503,0.6596500277519226,0.5230200290679932,0.6550400257110596,0.23348000645637512
256.0,10.239999771118164,0.4304800033569336,0.20771999657154083,0.4314337007364537,0.208993574223895,0.8822600245475769,0.44975000619888306,0.6413800120353699,0.1400499939918518,0.6873000264167786,0.2752000093460083,0.6775599718093872,0.4868699908256531,0.6831700205802917,0.6795399785041809,0.48969998955726624,0.16245000064373016,0.5843700170516968,0.23573000729084015,0.6029099822044373,0.41705000400543213,0.5768200159072876,0.6251800060272217,0.47492000460624695,0.27175000309944153,0.46268999576568604,0.4520399868488312,0.06802000105381012,0.476610004901886,0.4460799992084503,0.7835100293159485,0.32343000173568726,0.5694199800491333,0.3194499909877777,0.28839999437332153,0.4637100100517273,0.18129999935626984,0.5707899928092957,0.8089200258255005,0.4840199947357178,0.4969399869441986,0.4959399998188019,0.24488000571727753,0.5562700033187866,0.015189999714493752,0.6596800088882446,0.5236300230026245,0.6552299857139587,0.2333499938249588
257.0,10.279999732971191,0.42610999941825867,0.2103700041770935,0.43258293586031027,0.21066088822674447,0.8818299770355225,0.44964998960494995,0.6410899758338928,0.14057999849319458,0.6868299841880798,0.2759299874305725,0.6772099733352661,0.4871399998664856,0.6828500032424927,0.6804599761962891,0.4890100061893463,0.16349999606609344,0.5838199853897095,0.23617999255657196,0.6020699739456177,0.41725999116897583,0.5767300128936768,0.6260799765586853,0.47398000955581665,0.2721500098705292,0.4624199867248535,0.4531500041484833,0.0684100016951561,0.4762600064277649,0.4457699954509735,0.7847899794578552,0.3229300081729889,0.5696899890899658,0.31926000118255615,0.28769999742507935,0.4635399878025055,0.18038000166416168,0.5713000297546387,0.8096500039100647,0.48412999510765076,0.49772998690605164,0.49494001269340515,0.24483999609947205,0.5563300251960754,0.015239999629557133,0.6596999764442444,0.5242999792098999,0.6553699970245361,0.23339000344276428
258.0,10.319999694824219,0.421750009059906,0.21301999688148499,0.42822690003812725,0.21139104032364137,0.8814100027084351,0.44955000281333923,0.6407899856567383,0.1412000060081482,0.6863200068473816,0.27674001455307007,0.6768100261688232,0.48747000098228455,0.6825100183486938,0.6814600229263306,0.4883100092411041,0.16463999450206757,0.5832499861717224,0.23670999705791473,0.6012099981307983,0.41745999455451965,0.5766000151634216,0.6270400285720825,0.47301000356674194,0.27254000306129456,0.462119996547699,0.4542500078678131,0.06876999884843826,0.475849986076355,0.4454500079154968,0.7860699892044067,0.3224300146102905,0.5699499845504761,0.31905999779701233,0.28707998991012573,0.4633699953556061,0.1795399934053421,0.5718100070953369,0.8103700280189514,0.48423001170158386,0.4985800087451935,0.4939199984073639,0.2447900027036667,0.5564000010490417,0.015300000086426735,0.6597200036048889,0.5249699950218201,0.655460000038147,0.2334199994802475
259.0,10.359999656677246,0.4173800051212311,0.21567000448703766,0.4170805929157341,0.21491198460166808,0.8809800148010254,0.44951000809669495,0.6405100226402283,0.1418199986219406,0.6857799887657166,0.27761998772621155,0.6764000058174133,0.4878000020980835,0.6821500062942505,0.6825199723243713,0.4876300096511841,0.16576999425888062,0.5826699733734131,0.2372400015592575,0.6003100275993347,0.4177300035953522,0.5764399766921997,0.628030002117157,0.4720200002193451,0.2730099856853485,0.4617899954319,0.45535001158714294,0.0691400021314621,0.47543999552726746,0.44512999057769775,0.7873799800872803,0.32190999388694763,0.5702300071716309,0.31887999176979065,0.28644999861717224,0.46320998668670654,0.17860999703407288,0.5723199844360352,0.8111699819564819,0.4843200147151947,0.49935999512672424,0.49285998940467834,0.24482999742031097,0.5565000176429749,0.01534000039100647,0.6597200036048889,0.5256400108337402,0.6555399894714355,0.23343999683856964
260.0,10.399999618530273,0.41301000118255615,0.21830999851226807,0.4098115257437046,0.2199393153842285,0.8805400133132935,0.44951000809669495,0.6402199864387512,0.14242999255657196,0.6852099895477295,0.2786700129508972,0.6759600043296814,0.4881199896335602,0.6817600131034851,0.6836100220680237,0.4869599938392639,0.16689999401569366,0.5820599794387817,0.2377600073814392,0.5993800163269043,0.418069988489151,0.576259970664978,0.6290799975395203,0.4710499942302704,0.2735700011253357,0.4614500105381012,0.4564499855041504,0.06950999796390533,0.4750399887561798,0.4447900056838989,0.7886999845504761,0.321370005607605,0.5705000162124634,0.3186799883842468,0.28582000732421875,0.46303001046180725,0.1775899976491928,0.5728399753570557,0.8119400143623352,0.484389990568161,0.5001500248908997,0.4917899966239929,0.2448599934577942,0.5565800070762634,0.01537999976426363,0.6597200036048889,0.5263100266456604,0.6555799841880798,0.23345999419689178
261.0,10.4399995803833,0.4086399972438812,0.22096000611782074,0.41088445872055596,0.22033781071757821,0.8801000118255615,0.44951000809669495,0.6399499773979187,0.1430400013923645,0.6846200227737427,0.27970999479293823,0.6754999756813049,0.4884999990463257,0.6813700199127197,0.6847500205039978,0.48631998896598816,0.16794000566005707,0.5814300179481506,0.23837000131607056,0.5984299778938293,0.41846999526023865,0.5760400295257568,0.6301199793815613,0.4700399935245514,0.27404001355171204,0.46108999848365784,0.45774000883102417,0.06988000124692917,0.4746299982070923,0.44444000720977783,0.7900199890136719,0.32082000374794006,0.5708199739456177,0.3184700012207031,0.28518998622894287,0.4628399908542633,0.17664000391960144,0.5733699798583984,0.812749981880188,0.48445001244544983,0.5009899735450745,0.49070999026298523,0.24496999382972717,0.5566499829292297,0.015530000440776348,0.6596999764442444,0.5269700288772583,0.6555899977684021,0.23364000022411346
262.0,10.479999542236328,0.4042699933052063,0.22360999882221222,0.4072711977798389,0.22293152121121415,0.8796399831771851,0.4496000111103058,0.6396899819374084,0.1437399983406067,0.6840299963951111,0.28073999285697937,0.6750400066375732,0.48883000016212463,0.6809399724006653,0.6859800219535828,0.4856800138950348,0.1689700037240982,0.5807999968528748,0.2390500009059906,0.5974199771881104,0.4189999997615814,0.5758200287818909,0.6311699748039246,0.4690299928188324,0.27458998560905457,0.46070000529289246,0.4590199887752533,0.07026000320911407,0.47429999709129333,0.4440999925136566,0.7913399934768677,0.320250004529953,0.5710999965667725,0.31825000047683716,0.2845599949359894,0.4626699984073639,0.17560000717639923,0.573889970779419,0.8135499954223633,0.48447999358177185,0.501829981803894,0.4896099865436554,0.245169997215271,0.5567399859428406,0.015549999661743641,0.6596599817276001,0.5276899933815002,0.6555399894714355,0.23382000625133514
263.0,10.520000457763672,0.39989998936653137,0.2262600064277649,0.3974133581373868,0.22645294828731466,0.8791400194168091,0.44982001185417175,0.6394500136375427,0.14433999359607697,0.6834099888801575,0.28185001015663147,0.6745700240135193,0.4891499876976013,0.6805099844932556,0.6872000098228455,0.48506999015808105,0.17000000178813934,0.5801699757575989,0.23973999917507172,0.5964000225067139,0.4195300042629242,0.5755699872970581,0.6322600245475769,0.4680199921131134,0.2751300036907196,0.4602699875831604,0.4602999985218048,0.07066000252962112,0.47409000992774963,0.4437299966812134,0.7926999926567078,0.3196699917316437,0.571370005607605,0.31804001331329346,0.2840000092983246,0.4624899923801422,0.17454999685287476,0.574429988861084,0.8143600225448608,0.484499990940094,0.5027300119400024,0.48848000168800354,0.24536000192165375,0.5568199753761292,0.01568000018596649,0.659600019454956,0.528410017490387,0.6554499864578247,0.23416000604629517
264.0,10.5600004196167,0.39552998542785645,0.22890999913215637,0.39735298286070525,0.2293865552046677,0.8786500096321106,0.45002999901771545,0.6392300128936768,0.14494000375270844,0.6827800273895264,0.2829599976539612,0.6740800142288208,0.4894599914550781,0.6800600290298462,0.6885200142860413,0.484470009803772,0.17102999985218048,0.5795300006866455,0.2405100017786026,0.5953500270843506,0.42013001441955566,0.5752800107002258,0.6334400177001953,0.46700000762939453,0.2756800055503845,0.45982998609542847,0.4615800082683563,0.07107000052928925,0.47387999296188354,0.4433700144290924,0.7940899729728699,0.3190700113773346,0.5716999769210815,0.3178200125694275,0.28352999687194824,0.4623199999332428,0.17350000143051147,0.574970006942749,0.8151699900627136,0.48451000452041626,0.503570020198822,0.4873400032520294,0.24562999606132507,0.5568900108337402,0.015799999237060547,0.6595399975776672,0.5291299819946289,0.6553400158882141,0.2345000058412552
265.0,10.600000381469727,0.3911600112915039,0.23156000673770905,0.39241183610614533,0.22915966248647415,0.8781700134277344,0.4502499997615814,0.6390100121498108,0.14564000070095062,0.682129979133606,0.2842400074005127,0.6735900044441223,0.4897800087928772,0.6795899868011475,0.6898800134658813,0.48388999700546265,0.17205999791622162,0.5788800120353699,0.241349995136261,0.5942599773406982,0.4207899868488312,0.5749899744987488,0.634630024433136,0.46599000692367554,0.27623000741004944,0.4593699872493744,0.46292001008987427,0.0714699998497963,0.4736799895763397,0.44297999143600464,0.7954800128936768,0.318450003862381,0.5719199776649475,0.3175800144672394,0.2829599976539612,0.4621500074863434,0.17235000431537628,0.5755000114440918,0.8160899877548218,0.48447999358177185,0.5044100284576416,0.48618999123573303,0.2459000051021576,0.5569900274276733,0.015809999778866768,0.6594700217247009,0.5298399925231934,0.6551799774169922,0.23491999506950378
266.0,10.640000343322754,0.386790007352829,0.23420999944210052,0.3849652163653178,0.233312112674659,0.8776999711990356,0.4504599869251251,0.6388000249862671,0.14632999897003174,0.681439995765686,0.28558000922203064,0.6730599999427795,0.4901599884033203,0.6791099905967712,0.6912800073623657,0.48333001136779785,0.17308999598026276,0.5782099962234497,0.24220000207424164,0.5931599736213684,0.4215199947357178,0.5746700167655945,0.6358100175857544,0.46498000621795654,0.2769399881362915,0.45888999104499817,0.4642600119113922,0.07187999784946442,0.473470002412796,0.4425700008869171,0.7968999743461609,0.3178200125694275,0.5721499919891357,0.317330002784729,0.2824000120162964,0.46198999881744385,0.1712000072002411,0.5760400295257568,0.8169999718666077,0.48443999886512756,0.5052400231361389,0.48504000902175903,0.24626000225543976,0.5571100115776062,0.015930000692605972,0.6593800187110901,0.5306199789047241,0.6549800038337708,0.23542000353336334
267.0,10.680000305175781,0.38242000341415405,0.2368600070476532,0.38004506943423194,0.23842474255178003,0.877240002155304,0.4506799876689911,0.6385800242424011,0.14701999723911285,0.6807600259780884,0.28692999482154846,0.6725199818611145,0.49059998989105225,0.6786199808120728,0.6926800012588501,0.48278000950813293,0.1741199940443039,0.5775499939918518,0.24313999712467194,0.5920299887657166,0.42232000827789307,0.5743299722671509,0.6369500160217285,0.4639799892902374,0.27764999866485596,0.4584200084209442,0.4656600058078766,0.07227999716997147,0.47325998544692993,0.44216999411582947,0.7982900142669678,0.31718000769615173,0.5724300146102905,0.31707999110221863,0.2819100022315979,0.46180999279022217,0.17003999650478363,0.5765699744224548,0.8179200291633606,0.484389990568161,0.5060799717903137,0.48388999700546265,0.24661000072956085,0.5572299957275391,0.015930000692605972,0.6592699885368347,0.5313900113105774,0.6547399759292603,0.23601000010967255
268.0,10.720000267028809,0.3780499994754791,0.23950999975204468,0.3780713189153889,0.24248542095401276,0.8767899870872498,0.4508900046348572,0.6383799910545349,0.1476999968290329,0.6800600290298462,0.288349986076355,0.6719800233840942,0.4910399913787842,0.6781100034713745,0.6941199898719788,0.48225000500679016,0.17515000700950623,0.5768899917602539,0.24406999349594116,0.5908799767494202,0.4232499897480011,0.57396000623703,0.6380800008773804,0.46296998858451843,0.2783600091934204,0.45792001485824585,0.46700000762939453,0.07269000262022018,0.4730600118637085,0.4417499899864197,0.7997199892997742,0.3165000081062317,0.5726600289344788,0.31683000922203064,0.28150999546051025,0.4616299867630005,0.1688700020313263,0.5770999789237976,0.8188700079917908,0.4842900037765503,0.5069100260734558,0.4827300012111664,0.24705000221729279,0.5573599934577942,0.015930000692605972,0.6591500043869019,0.5321599841117859,0.65447998046875,0.23658999800682068
